H.t,DD.t.i,UD.t.i,label
0.23684210526315788,0.026633594925385275,0.046352277307537285,s010
0.2092320966350302,0.031004757451307284,0.05197501007658202,s010
0.1729939603106126,0.028504045866710046,0.051189036678758564,s010
0.2092320966350302,0.021083235066888955,0.04214026602176542,s010
0.22088006902502158,0.023360305778066935,0.04385328496573962,s010
0.21742881794650562,0.025169763753913717,0.04580814187827489,s010
0.2001725625539258,0.023705932582442163,0.04516324062877872,s010
0.21397756686798966,0.02228276338795593,0.04310761789600967,s010
0.21484037963761862,0.023807587524905464,0.04457879887142281,s010
0.24676445211389128,0.024946122880494453,0.044216041918581216,s010
0.24590163934426226,0.025169763753913717,0.04447803305118904,s010
0.18766177739430545,0.025861017362664176,0.04788391777509069,s010
0.23339085418464192,0.021794819664132072,0.04171704957678356,s010
0.20578084555651424,0.024580165087626563,0.04576783555018138,s010
0.2277825711820535,0.02807709510836417,0.04820636839983877,s010
0.23684210526315788,0.026674256902370595,0.04639258363563079,s010
0.22174288179465054,0.03551823689667792,0.055864570737605805,s010
0.2377049180327869,0.03126906030171187,0.05090689238210399,s010
0.24805867126833478,0.03653478632131094,0.055642885933091496,s010
0.2730802415875755,0.041210913674622866,0.05910923014913341,s010
0.26272648835202755,0.031228398324726556,0.04969770253929867,s010
0.26402070750647105,0.09846297726995487,0.11628375654977832,s010
0.3015530629853322,0.03519294108079535,0.051813784764207976,s010
0.3037100949094046,0.05987476111088521,0.0761789600967352,s010
0.25582398619499563,0.0320822998414183,0.05086658605401048,s010
0.24460742018981882,0.0472695482454357,0.06644498186215236,s010
0.28084555651423637,0.03137071524417518,0.04899234179766224,s010
0.2799827437446074,0.08589842638149067,0.10308343409915358,s010
0.28343399482312337,0.029784898141747656,0.047299476017734786,s010
0.3403796376186367,0.03476599032244948,0.04957678355501814,s010
0.29249352890422775,0.0268775667872972,0.043994357114066907,s010
0.31622088006902505,0.029988208026674262,0.04596936719064893,s010
0.30931837791199307,0.029459602325865086,0.04576783555018138,s010
0.25582398619499563,0.062172162810555855,0.08069326884320839,s010
0.28904227782571185,0.05253527426503477,0.06958887545344619,s010
0.2799827437446074,0.031980644898954996,0.0496372430471584,s010
0.26531492666091455,0.027223193591672433,0.045606610237807335,s010
0.26186367558239865,0.030435489773512788,0.04895203546956872,s010
0.2661777394305435,0.03116740535924857,0.04947601773478436,s010
0.2877480586712683,0.027690806327003624,0.04502216848045143,s010
0.4176013805004314,0.031004757451307284,0.04224103184199919,s010
0.26747195858498707,0.02807709510836417,0.046352277307537285,s010
0.23209663503019848,0.022323425364941245,0.04230149133413946,s010
0.2661777394305435,0.02988655308421096,0.04820636839983877,s010
0.3015530629853322,0.021896474606595374,0.03863361547762999,s010
0.26531492666091455,0.02529174968486968,0.043692059653365575,s010
0.24590163934426226,0.023035009962184366,0.04236195082627972,s010
0.26962899050905953,0.031228398324726556,0.04937525191455058,s010
0.26272648835202755,0.023827918513398126,0.04236195082627972,s010
0.24805867126833478,0.02275037612328712,0.041979040709391374,s010
0.2251941328731665,0.0267759118448339,0.04703748488512696,s010
0.25927523727351165,0.022628390192331153,0.041334139459895204,s010
0.25841242450388263,0.025007115845972434,0.04373236598145909,s010
0.2799827437446074,0.061541902167283384,0.07893994357114067,s010
0.29378774805867125,0.04421989997153662,0.061124546553808945,s010
0.26186367558239865,0.023461960720530237,0.04203950020153164,s010
0.24676445211389128,0.02848371487821738,0.04772269246271665,s010
0.27782571182053495,0.0267759118448339,0.04457879887142281,s010
0.25927523727351165,0.022323425364941245,0.04103184199919387,s010
0.2528041415012942,0.026999552718253165,0.04596936719064893,s010
0.182053494391717,0.02061562233155776,0.042946392583635626,s010
0.2571182053494392,0.02451917212214858,0.04330914953647723,s010
0.2536669542709232,0.02602366527060546,0.044961708988311165,s010
0.18075927523727353,0.01882649534420364,0.041233373639661425,s010
0.23339085418464192,0.025881348351156835,0.04576783555018138,s010
0.268334771354616,0.024295531248729317,0.04256348246674728,s010
0.28343399482312337,0.029845891107225637,0.04735993550987505,s010
0.26747195858498707,0.022160777456999962,0.040487706569931475,s010
0.24460742018981882,0.030903102508843986,0.050221684804514305,s010
0.22993960310612596,0.03358679298987517,0.05356711003627569,s010
0.25582398619499563,0.029988208026674262,0.04879081015719468,s010
0.18636755823986195,0.029988208026674262,0.05203546956872229,s010
0.23554788610871438,0.027690806327003624,0.04746070133010883,s010
0.31967213114754095,0.031004757451307284,0.04681580008061265,s010
0.24805867126833478,0.027101207660716466,0.04629181781539701,s010
0.2528041415012942,0.02870735575163665,0.04766223297057638,s010
0.23339085418464192,0.02876834871711463,0.048629584844820634,s010
0.24935289042277828,0.029845891107225637,0.04895203546956872,s010
0.2536669542709232,0.03342414508193389,0.05229746070133011,s010
0.24331320103537532,0.022628390192331153,0.04207980652962515,s010
0.26962899050905953,0.03299719432358802,0.0511285771866183,s010
0.24935289042277828,0.04421989997153662,0.06320032245062475,s010
0.22864538395168252,0.02366527060545684,0.043792825473599355,s010
0.20232959447799828,0.01770829097710731,0.03911729141475211,s010
0.2083692838654012,0.031777335014028386,0.05278113663845224,s010
0.23425366695427094,0.03836457528565039,0.058101571946795647,s010
0.24676445211389128,0.022648721180823814,0.04193873438129786,s010
0.2536669542709232,0.026613263936892617,0.04554615074566707,s010
0.24460742018981882,0.021510185825234826,0.040910923014913336,s010
0.35720448662640203,0.027101207660716466,0.04119306731156792,s010
0.32182916307161347,0.023339974789574273,0.03911729141475211,s010
0.25841242450388263,0.02811775708534949,0.04681580008061265,s010
0.22433132010353754,0.020676615297035746,0.04103184199919387,s010
0.23899913718723034,0.029988208026674262,0.04957678355501814,s010
0.24331320103537532,0.021510185825234826,0.04097138250705361,s010
0.26186367558239865,0.018846826332696298,0.03746473196291818,s010
0.22433132010353754,0.022770707111779778,0.04310761789600967,s010
0.24935289042277828,0.02559671451225959,0.044740024183796856,s010
0.24460742018981882,0.0318179969910137,0.0511285771866183,s010
0.28343399482312337,0.023929573455861428,0.04149536477226924,s010
0.29680759275237273,0.02736551051112105,0.04427650141072148,s010
0.21613459879206212,0.02140853088277152,0.04214026602176542,s010
0.23339085418464192,0.02130687594030822,0.041233373639661425,s010
0.25582398619499563,0.02366527060545684,0.042523176138653765,s010
0.23425366695427094,0.02547472858130363,0.04532446594115276,s010
0.22174288179465054,0.024722482007075188,0.04516324062877872,s010
0.26272648835202755,0.031757004025535725,0.050221684804514305,s010
0.21742881794650562,0.021896474606595374,0.04256348246674728,s010
0.2661777394305435,0.020879925181962352,0.03927851672712616,s010
0.2001725625539258,0.014922945553612817,0.03645707376058041,s010
0.2528041415012942,0.020778270239499047,0.0398024989923418,s010
0.25841242450388263,0.030211848900093527,0.04889157597742846,s010
0.2502157031924072,0.02327898182409629,0.042402257154373235,s010
0.2402933563416739,0.02990688407270362,0.049435711406690855,s010
0.23339085418464192,0.0276501443500183,0.047521160822249095,s010
0.2502157031924072,0.033261497173992606,0.05229746070133011,s010
0.28904227782571185,0.02742650347659904,0.04469971785570334,s010
0.26272648835202755,0.024193876306266012,0.042724707779121324,s010
0.18421052631578946,0.02966291221079169,0.051813784764207976,s010
0.2661777394305435,0.025962672305127478,0.044316807738814995,s010
0.22433132010353754,0.02630829910950271,0.0466142684401451,s010
0.26531492666091455,0.025007115845972434,0.043409915356711,s010
0.2571182053494392,0.017931931850526574,0.0367795243853285,s010
0.2411561691113028,0.02006668564225593,0.03964127367996775,s010
0.22303710094909404,0.021205220997844918,0.04161628375654978,s010
0.21268334771354616,0.028056764119871513,0.04889157597742846,s010
0.2377049180327869,0.02547472858130363,0.04516324062877872,s010
0.2411561691113028,0.02559671451225959,0.04512293430068521,s010
0.2502157031924072,0.029927215061196277,0.04899234179766224,s010
0.2528041415012942,0.01996503069979263,0.03899637243047158,s010
0.26186367558239865,0.02640995405196601,0.044961708988311165,s010
0.2605694564279551,0.02634896108648803,0.044961708988311165,s010
0.2105263157894737,0.030903102508843986,0.051813784764207976,s010
0.2105263157894737,0.022709714146301796,0.043692059653365575,s010
0.21742881794650562,0.020818932216484367,0.04149536477226924,s010
0.23339085418464192,0.026247306144024728,0.046130592503022975,s010
0.24590163934426226,0.02801610214288619,0.047299476017734786,s010
0.24245038826574636,0.022709714146301796,0.04220072551390568,s010
0.2411561691113028,0.023177326881632987,0.042724707779121324,s010
0.2105263157894737,0.01927377709104217,0.040286174929463923,s010
0.21829163071613464,0.02736551051112105,0.047944377267230956,s010
0.22303710094909404,0.022486073272882528,0.04288593309149537,s010
0.23209663503019848,0.020330988492660514,0.04032648125755744,s010
0.29465056082830027,0.02199812954905868,0.03905683192261185,s010
0.19672131147540983,0.018989143252144923,0.04064893188230552,s010
0.23684210526315788,0.02372626357093482,0.04347037484885127,s010
0.23080241587575492,0.021611840767698128,0.041656590084643286,s010
0.22993960310612596,0.022160777456999962,0.04224103184199919,s010
0.23080241587575492,0.023827918513398126,0.04385328496573962,s010
0.25496117342536667,0.019111129183100886,0.03804917372027408,s010
0.23899913718723034,0.019904037734314647,0.03958081418782749,s010
0.1729939603106126,0.021530516813727488,0.04427650141072148,s010
0.2402933563416739,0.02051396738909446,0.04012494961708988,s010
0.271786022433132,0.027690806327003624,0.04576783555018138,s010
0.25150992234685066,0.022872362054243082,0.04193873438129786,s010
0.24245038826574636,0.022587728215345833,0.04207980652962515,s010
0.22864538395168252,0.021510185825234826,0.041656590084643286,s010
0.26402070750647105,0.020026023665270606,0.03853284965739621,s010
0.2605694564279551,0.021144228032366937,0.0398024989923418,s010
0.29378774805867125,0.022608059203838494,0.03970173317210802,s010
0.22174288179465054,0.023604277639978858,0.04405481660620718,s010
0.2083692838654012,0.025129101776928398,0.04619105199516324,s010
0.29680759275237273,0.023604277639978858,0.04054816606207175,s010
0.24935289042277828,0.020452974423616477,0.03964127367996775,s010
0.23339085418464192,0.026613263936892617,0.04649334945586457,s010
0.22174288179465054,0.031228398324726556,0.05161225312374043,s010
0.24719585849870582,0.026735249867848577,0.04596936719064893,s010
0.2118205349439172,0.0379986174927825,0.058786779524385324,s010
0.27523727351164795,0.028544707843695363,0.04645304312777106,s010
0.2536669542709232,0.027040214695238485,0.04596936719064893,s010
0.24935289042277828,0.022608059203838494,0.041777509068923815,s010
0.26747195858498707,0.019477086975968776,0.03782748891575977,s010
0.2377049180327869,0.019477086975968776,0.03921805723498589,s010
0.22648835202761,0.02555605253527427,0.04576783555018138,s010
0.2536669542709232,0.02972390517626967,0.048629584844820634,s010
0.28343399482312337,0.02399056642133941,0.04155582426440951,s010
0.22735116479723902,0.01813524173545318,0.03837162434502217,s010
0.270923209663503,0.024681820030089865,0.042825473599355096,s010
0.24460742018981882,0.021937136583580697,0.041334139459895204,s010
0.23684210526315788,0.02394990444435409,0.043692059653365575,s010
0.31880931837791193,0.01691538242589355,0.032889963724304715,s010
0.25150992234685066,0.02399056642133941,0.043047158403869405,s010
0.30284728213977563,0.09283129345748792,0.10888754534461911,s010
0.25150992234685066,0.017545643069166027,0.03665860540104796,s010
0.3425366695427092,0.026287968121010044,0.04107214832728738,s010
0.26186367558239865,0.024580165087626563,0.043147924224103185,s010
0.34383088869715267,0.025068108811450416,0.0398024989923418,s010
0.24935289042277828,0.021103566055381613,0.040286174929463923,s010
0.30500431406384815,0.0267759118448339,0.04330914953647723,s010
0.2903364969801553,0.02634896108648803,0.043571140669085046,s010
0.23339085418464192,0.020981580124425653,0.040910923014913336,s010
0.34383088869715267,0.02801610214288619,0.042724707779121324,s010
0.3231233822260569,0.02242508030740455,0.038149939540507855,s010
0.3002588438308887,0.023502622697515557,0.040286174929463923,s010
0.268334771354616,0.023380636766559593,0.041656590084643286,s010
0.22648835202761,0.02199812954905868,0.04224103184199919,s010
0.28559102674719583,0.023400967755052255,0.04087061668681983,s010
0.17385677308024158,0.022628390192331153,0.04532446594115276,s010
0.22088006902502158,0.02372626357093482,0.044216041918581216,s010
0.3002588438308887,0.026938559752775183,0.043692059653365575,s010
0.2377049180327869,0.02092058715894767,0.04064893188230552,s010
0.28559102674719583,0.019477086975968776,0.03698105602579605,s010
0.30845556514236405,0.01996503069979263,0.036396614268440146,s010
0.271786022433132,0.021083235066888955,0.03921805723498589,s010
0.3062985332182916,0.025007115845972434,0.04149536477226924,s010
0.24460742018981882,0.019314439068027493,0.03873438129786376,s010
0.3856773080241587,0.037978286504289846,0.05064490124949617,s010
0.31880931837791193,0.03226527873785224,0.048105602579605,s010
0.31061259706643657,0.02795510917740821,0.044216041918581216,s010
0.2536669542709232,0.023400967755052255,0.04236195082627972,s010
0.28213977566867987,0.02484446793803115,0.0424627166465135,s010
0.28688524590163933,0.026735249867848577,0.04411527609834744,s010
0.31406384814495253,0.02409222136380271,0.04022571543732366,s010
0.271786022433132,0.022486073272882528,0.04060862555421201,s010
0.270923209663503,0.02484446793803115,0.04298669891172914,s010
0.27523727351164795,0.023705932582442163,0.041656590084643286,s010
0.28343399482312337,0.028605700809173348,0.046130592503022975,s010
0.24460742018981882,0.02789411621193023,0.04723901652559452,s010
0.26747195858498707,0.0213678689057862,0.03970173317210802,s010
0.271786022433132,0.02252673524986785,0.04064893188230552,s010
0.1626402070750647,0.017057699345342174,0.04032648125755744,s010
0.2842968075927524,0.02085959419346969,0.03841193067311568,s010
0.28213977566867987,0.026247306144024728,0.04385328496573962,s010
0.25496117342536667,0.02870735575163665,0.0475614671503426,s010
0.2092320966350302,0.01839954458585777,0.03948004836759371,s010
0.2799827437446074,0.020554629366079782,0.0383111648528819,s010
0.25150992234685066,0.024153214329280696,0.04320838371624345,s010
0.2571182053494392,0.018887488309681618,0.037726723095525994,s010
0.21829163071613464,0.018989143252144923,0.03964127367996775,s010
0.21613459879206212,0.021042573089903635,0.041777509068923815,s010
0.271786022433132,0.021347537917293543,0.03948004836759371,s010
0.3002588438308887,0.02376692554792014,0.04054816606207175,s010
0.29119930974978425,0.031004757451307284,0.04814590890769851,s010
0.2027610008628128,0.026674256902370595,0.047984683595324464,s010
0.3002588438308887,0.026938559752775183,0.043692059653365575,s010
0.23080241587575492,0.03041515878502013,0.05038291011688835,s010
0.2842968075927524,0.02547472858130363,0.04298669891172914,s010
0.28343399482312337,0.02630829910950271,0.04385328496573962,s010
0.32096635030198445,0.027751799292481606,0.04353083434099154,s010
0.2661777394305435,0.022953686008213722,0.041334139459895204,s010
0.28688524590163933,0.026511608994429312,0.043893591293833134,s010
0.25496117342536667,0.023888911478876104,0.04278516727126159,s010
0.25150992234685066,0.027040214695238485,0.04607013301088271,s010
0.23899913718723034,0.020351319481153176,0.04002418379685611,s010
0.2799827437446074,0.021144228032366937,0.038895606610237804,s010
0.2877480586712683,0.02366527060545684,0.04103184199919387,s010
0.30931837791199307,0.026287968121010044,0.042623941958887544,s010
0.30500431406384815,0.02205912251453666,0.03863361547762999,s010
0.29680759275237273,0.023868580490383446,0.040810157194679564,s010
0.22864538395168252,0.01803358679298988,0.038210399032648126,s010
0.22735116479723902,0.023868580490383446,0.04405481660620718,s010
0.2070750647109577,0.02323831984711097,0.04437726723095526,s010
0.2605694564279551,0.01970072784938804,0.03837162434502217,s010
0.274374460742019,0.02094091814744033,0.038956066102378076,s010
0.31276962899050903,0.023604277639978858,0.0398024989923418,s010
0.2877480586712683,0.02006668564225593,0.03746473196291818,s010
0.22433132010353754,0.025454397592810964,0.04576783555018138,s010
0.24245038826574636,0.026674256902370595,0.046130592503022975,s010
0.2402933563416739,0.020290326515675194,0.03990326481257557,s010
0.31061259706643657,0.022913024031228402,0.03921805723498589,s010
0.31276962899050903,0.031858658967999026,0.047984683595324464,s010
0.30931837791199307,0.02484446793803115,0.04119306731156792,s010
0.1445211389128559,0.03519294108079535,0.05914953647722693,s010
0.23080241587575492,0.020330988492660514,0.0403869407496977,s010
0.34943917169974115,0.024946122880494453,0.039419588875453444,s010
0.28688524590163933,0.023400967755052255,0.040810157194679564,s010
0.31967213114754095,0.023400967755052255,0.03927851672712616,s010
0.3287316652286454,0.024356524214207295,0.0398024989923418,s010
0.41673856773080237,0.020818932216484367,0.03218460298266828,s011
0.45772217428817946,0.04850973854348799,0.0577186618299073,s011
0.34943917169974115,0.042329118041719196,0.05665054413542926,s011
0.359792924935289,0.02163217175619079,0.035650947198710196,s011
0.33132010353753233,0.027223193591672433,0.042523176138653765,s011
0.3015530629853322,0.02671491887935592,0.043409915356711,s011
0.3835202761000862,0.04775749196925955,0.06043933897621927,s011
0.493960310612597,0.02988655308421096,0.037565497783151956,s011
0.29810181190681617,0.029032651567519215,0.04586860137041515,s011
0.36626402070750647,0.04818444272760542,0.06166868198307134,s011
0.3787748058671268,0.0284227219127394,0.04149536477226924,s011
0.35849870578084553,0.01656975562151832,0.03069326884320838,s011
0.35504745470232957,0.022648721180823814,0.03688029020556227,s011
0.38136324417601375,0.08386532753222463,0.09633212414349053,s011
0.34598792062122513,0.027589151384540322,0.04220072551390568,s011
0.3071613459879206,0.027731468303988947,0.04415558242644095,s011
0.4016393442622951,0.030049200992152244,0.04203950020153164,s011
0.3528904227782571,0.02925629244093848,0.04353083434099154,s011
0.35504745470232957,0.042227463099255895,0.056287787182587666,s011
0.4245038826574633,0.026450616028951334,0.03740427247077791,s011
0.3537532355478861,0.0307404546009027,0.044961708988311165,s011
0.4098360655737705,0.030598137681454078,0.04220072551390568,s011
0.3688524590163934,0.03895417395193755,0.05239822652156388,s011
0.4072476272648835,0.055422274630992564,0.06692865779927448,s011
0.3787748058671268,0.03771398365388525,0.05070536074163644,s011
0.4836065573770491,0.053389175781726514,0.06134623135832326,s011
0.45513373597929246,0.03696173707965682,0.04639258363563079,s011
0.46548748921484034,0.02575936242020087,0.034804514308746475,s011
0.38222605694564277,0.10610742894319523,0.11833937928254736,s011
0.4633304572907679,0.04438254787947791,0.05336557839580815,s011
0.3869715271786022,0.02736551051112105,0.040064490124949614,s011
0.4132873166522864,0.024803805961045828,0.036295848448206366,s011
0.4598792062122519,0.040519660065872404,0.04969770253929867,s011
0.33563416738567725,0.08374334160126866,0.09834744054816608,s011
0.40077653149266607,0.027975440165900867,0.04002418379685611,s011
0.360655737704918,0.03679908917171554,0.05064490124949617,s011
0.4132873166522864,0.04385394217866873,0.05517936316001612,s011
0.3856773080241587,0.03879152604399626,0.05145102781136639,s011
0.4292493528904227,0.03570121579311186,0.046352277307537285,s011
0.4370146678170837,0.035355588988736635,0.04564691656590085,s011
0.3835202761000862,0.031228398324726556,0.04405481660620718,s011
0.18766177739430545,0.07398446712479162,0.09558645707376058,s011
0.4598792062122519,0.027792461269466925,0.037081821846029824,s011
0.50862812769629,0.028910665636563256,0.03591293833131801,s011
0.4607420189818809,0.032285609726344894,0.04149536477226924,s011
0.45772217428817946,0.02689789777578986,0.036295848448206366,s011
0.3347713546160483,0.055971211320294395,0.07085852478839177,s011
0.5349439171699741,0.04039767413491645,0.04607013301088271,s011
0.3723037100949094,0.031980644898954996,0.04532446594115276,s011
0.5099223468507335,0.03401374374822104,0.040910923014913336,s011
0.3697152717860224,0.028748017728621966,0.04224103184199919,s011
0.4404659188955996,0.028219412027812796,0.03841193067311568,s011
0.46548748921484034,0.029988208026674262,0.03899637243047158,s011
0.5314926660914582,0.03413572967917701,0.04002418379685611,s011
0.4404659188955996,0.03279388443866141,0.042946392583635626,s011
0.4870578084555652,0.03905582889440085,0.0469770253929867,s011
0.5112165660051768,0.028341397958768763,0.035227730753728335,s011
0.48835202761000857,0.02925629244093848,0.03720274083031036,s011
0.39171699741156163,0.016691741552474285,0.029262394195888754,s011
0.45297670405522,0.026674256902370595,0.036295848448206366,s011
0.4348576358930112,0.025495059569796287,0.035973397823458285,s011
0.41069887834339946,0.026287968121010044,0.03788794840790004,s011
0.3744607420189819,0.023888911478876104,0.03720274083031036,s011
0.2118205349439172,0.10023177326881634,0.12047561467150343,s011
0.4098360655737705,0.06814947342739805,0.0794236195082628,s011
0.35504745470232957,0.03606717358597975,0.050181378476420804,s011
0.3697152717860224,0.028971658602041237,0.0424627166465135,s011
0.34598792062122513,0.011751311348757777,0.026501410721483272,s011
0.5099223468507335,0.024620827064611887,0.031600161225312375,s011
0.4585849870578084,0.026084658236083438,0.035449415558242645,s011
0.6156169111302847,0.02917496848696784,0.03117694478033051,s011
0.46548748921484034,0.02952059529134307,0.03853284965739621,s011
0.5509059534081105,0.03708372301061278,0.04203950020153164,s011
0.5884383088869716,0.0433050054893669,0.04645304312777106,s011
0.42234685073339084,0.02736551051112105,0.03841193067311568,s011
0.5677308024158758,0.033159842231529305,0.037363966142684404,s011
0.5737704918032788,0.03531492701175132,0.03921805723498589,s011
0.6009490940465919,0.03659577928678893,0.03921805723498589,s011
0.5405522001725626,0.02811775708534949,0.033635630794034664,s011
0.4702329594477998,0.02327898182409629,0.03212414349052801,s011
0.37791199309749784,0.0346033424145082,0.04766223297057638,s011
0.5142364106988784,0.03718537795307608,0.04385328496573962,s011
0.5280414150129422,0.034826983287927465,0.04087061668681983,s011
0.50862812769629,0.040722969950799014,0.04762192664248287,s011
0.5371009490940466,0.041637864432968734,0.047198710197501006,s011
0.4995685936151854,0.03374944089781646,0.04113260781942765,s011
0.48274374460742014,0.028870003659577932,0.037081821846029824,s011
0.4926660914581536,0.027995771154393532,0.035751713018943976,s011
0.46678170836928384,0.0267759118448339,0.035751713018943976,s011
0.4676445211389128,0.037978286504289846,0.04681580008061265,s011
0.4792924935289042,0.0267759118448339,0.03516727126158807,s011
0.5884383088869716,0.042756068800065064,0.045908907698508666,s011
0.6044003451251079,0.03783596958484122,0.040286174929463923,s011
0.5711820534943917,0.03320050420851462,0.03724304715840387,s011
0.5383951682484901,0.036697434229252236,0.04224103184199919,s011
0.6031061259706645,0.03273289147318343,0.0352881902458686,s011
0.6203623813632443,0.04265441385760176,0.044316807738814995,s011
0.5090595340811044,0.02441751717968528,0.03143893591293833,s011
0.4646246764452114,0.020330988492660514,0.029463925836356306,s011
0.5142364106988784,0.029825560118732972,0.03655783958081419,s011
0.34383088869715267,0.014963607530598139,0.02978637646110439,s011
0.3930112165660052,0.019904037734314647,0.03238613462313583,s011
0.37791199309749784,0.019151791160086206,0.03234582829504232,s011
0.3451251078515962,0.015187248404017405,0.029947601773478435,s011
0.4176013805004314,0.021896474606595374,0.0332124143490528,s011
0.3856773080241587,0.018338551620379787,0.03117694478033051,s011
0.4098360655737705,0.02362460862847152,0.0352881902458686,s011
0.40379637618636754,0.02671491887935592,0.03863361547762999,s011
0.39171699741156163,0.01882649534420364,0.031378476420798065,s011
0.38136324417601375,0.024376855202699957,0.037363966142684404,s011
0.26402070750647105,0.0203919814581385,0.038895606610237804,s011
0.5155306298533219,0.020005692676777948,0.02676340185409109,s011
0.3723037100949094,0.01892815028666694,0.03238613462313583,s011
0.3265746333045729,0.013723417232545845,0.02936316001612253,s011
0.40681622088006897,0.01937543203350547,0.03121725110842402,s011
0.41199309749784296,0.017586305046151347,0.029201934703748485,s011
0.4098360655737705,0.07823364371975766,0.08941958887545345,s011
0.590595340811044,0.03143170820965316,0.034582829504232165,s011
0.4620362381363244,0.025861017362664176,0.03506650544135429,s011
0.5647109577221743,0.042125808156792593,0.04639258363563079,s011
0.48835202761000857,0.019517748952954096,0.02754937525191455,s011
0.4926660914581536,0.025210425730899037,0.032990729544538494,s011
0.47238999137187226,0.024153214329280696,0.032889963724304715,s011
0.4417601380500431,0.016203797828650432,0.026440951229343004,s011
0.6954270923209664,0.05113243605904119,0.04921402660217654,s011
0.5017256255392579,0.03224494774935958,0.039540507859733974,s011
0.4792924935289042,0.029622250233806373,0.03798871422813382,s011
0.4417601380500431,0.018724840401740335,0.02893994357114067,s011
0.504314063848145,0.02571870044321555,0.03295042321644498,s011
0.4702329594477998,0.03269222949619811,0.041455058444175734,s011
0.4849007765314926,0.025230756719391702,0.03337363966142684,s011
0.507765314926661,0.030272841865571505,0.03730350665054413,s011
0.41975841242450385,0.01968039686089538,0.03091495364772269,s011
0.4508196721311475,0.024153214329280696,0.03389762192664248,s011
0.4620362381363244,0.026674256902370595,0.035872632003224506,s011
0.48921484037963764,0.027040214695238485,0.03496573962112051,s011
0.4473684210526316,0.09169275810189892,0.10100765820233777,s011
0.49870578084555645,0.03242792664579352,0.03986295848448206,s011
0.5030198446937015,0.030537144715976093,0.037787182587666265,s011
0.43830888697152715,0.023888911478876104,0.03422007255139057,s011
0.5189818809318378,0.029622250233806373,0.03613462313583232,s011
0.6225194132873166,0.03374944089781646,0.03538895606610238,s011
0.3973252804141501,0.028443052901232058,0.04064893188230552,s011
0.47238999137187226,0.023177326881632987,0.031922611850060456,s011
0.48921484037963764,0.024946122880494453,0.032889963724304715,s011
0.5780845556514237,0.033159842231529305,0.03688029020556227,s011
0.4767040552200173,0.038039279469767824,0.04645304312777106,s011
0.4715271786022433,0.021896474606595374,0.03069326884320838,s011
0.4473684210526316,0.016956044402878873,0.026924627166465133,s011
0.41889559965487483,0.04308136461594763,0.0541515517936316,s011
0.38136324417601375,0.02094091814744033,0.033958081418782746,s011
0.35893011216566,0.018297889643394464,0.03238613462313583,s011
0.359792924935289,0.012076607164640344,0.026178960096735183,s011
0.3882657463330457,0.016793396494937586,0.02952438532849657,s011
0.38222605694564277,0.020229333550197213,0.0332124143490528,s011
0.47238999137187226,0.032407595657300864,0.04107214832728738,s011
0.5815358067299397,0.02935794738340178,0.03295042321644498,s011
0.42105263157894735,0.022648721180823814,0.0337968561064087,s011
0.4098360655737705,0.023400967755052255,0.03506650544135429,s011
0.4952545297670405,0.020554629366079782,0.028254735993550988,s011
0.4301121656600517,0.023827918513398126,0.03454252317613865,s011
0.5202761000862812,0.024132883340788034,0.030632809351068116,s011
0.3800690250215703,0.023827918513398126,0.03688029020556227,s011
0.5992234685073339,0.029622250233806373,0.03238613462313583,s011
0.46548748921484034,0.022364087341926568,0.03143893591293833,s011
0.42795513373597927,0.02602366527060546,0.03681983071342201,s011
0.46548748921484034,0.03391208880575774,0.04288593309149537,s011
0.38481449525452976,0.0213678689057862,0.03422007255139057,s011
0.41889559965487483,0.022709714146301796,0.033958081418782746,s011
0.4232096635030198,0.023177326881632987,0.03422007255139057,s011
0.5099223468507335,0.035741877770097186,0.042623941958887544,s011
0.556514236410699,0.031757004025535725,0.03649738008867392,s011
0.5953408110440034,0.029337616394909123,0.03228536880290205,s011
0.5284728213977568,0.024946122880494453,0.031056025796049977,s011
0.4314063848144952,0.021571178790712808,0.032245062474808545,s011
0.5362381363244176,0.026653925913877937,0.03238613462313583,s011
0.5396893874029336,0.032204285772374254,0.037726723095525994,s011
0.39387402933563415,0.02244541129589721,0.03486497380088674,s011
0.5030198446937015,0.04039767413491645,0.0475614671503426,s011
0.5383951682484901,0.028056764119871513,0.03367593712212817,s011
0.38136324417601375,0.03252958158825683,0.04544538492543329,s011
0.5327868852459017,0.032570243565242143,0.03841193067311568,s011
0.48144952545297665,0.02742650347659904,0.03571140669085046,s011
0.3619499568593615,0.019111129183100886,0.03305118903667876,s011
0.5724762726488352,0.033688447932338474,0.03766626360338573,s011
0.49741156169111306,0.026735249867848577,0.034280532043530834,s011
0.4689387402933563,0.0268775667872972,0.035751713018943976,s011
0.4792924935289042,0.024539503110641243,0.03295042321644498,s011
0.48576358930112157,0.03153336315211646,0.03958081418782749,s011
0.4758412424503882,0.03193998292196967,0.04044740024183797,s011
0.6919758412424504,0.03218395478388159,0.030592503022974605,s011
0.4585849870578084,0.02736551051112105,0.03671906489318823,s011
0.4702329594477998,0.030862440531858666,0.03964127367996775,s011
0.37316652286453833,0.032570243565242143,0.04586860137041515,s011
0.4266609145815358,0.028544707843695363,0.03937928254735994,s011
0.4232096635030198,0.029988208026674262,0.04097138250705361,s011
0.3334771354616048,0.027202862603179768,0.042402257154373235,s011
0.40379637618636754,0.029764567153254994,0.041656590084643286,s011
